TIMESTAMP,MUX0,MUX1,MUX2,MUX3,MUX4,MUX5,MUX6,MUX7
1572784672,762,794,786,789,12,12,13,14
1572784673,764,793,784,790,13,12,14,14
1572784674,761,797,792,790,13,14,14,14
1572784675,754,793,789,786,13,13,15,14
1572784676,762,790,789,790,15,15,14,15
1572784677,753,789,787,790,13,14,15,14
1572784678,760,792,792,789,15,14,14,14
1572784679,763,794,789,792,12,12,13,13
1572784681,758,798,789,789,13,13,12,12
1572784682,762,797,789,789,12,13,13,13
1572784683,762,796,792,789,13,14,14,14
1572784684,751,797,787,790,15,14,15,15
1572784685,757,800,794,792,13,13,14,15
1572784686,756,794,788,790,13,13,12,14
1572784687,762,796,790,789,14,13,13,12
1572784688,759,793,783,788,14,13,13,14
1572784689,762,790,788,789,14,12,13,13
1572784690,756,797,786,789,15,14,12,13
1572784691,751,795,785,790,14,15,15,14
1572784692,759,796,787,790,13,14,12,14
1572784694,761,800,788,787,14,15,14,13
1572784695,758,788,788,789,13,13,12,12
1572784696,756,796,790,790,13,13,13,14
1572784697,760,789,786,792,12,14,14,14
1572784698,753,789,787,789,13,14,14,14
1572784699,752,794,788,789,12,13,14,15
1572784700,757,793,790,793,12,14,13,14
1572784701,760,795,787,789,15,14,14,14
1572784702,759,794,792,792,15,14,14,13
1572784703,759,787,785,790,13,13,12,13
1572784704,762,797,786,789,13,13,12,13
1572784705,756,796,787,790,13,13,12,12
1572784707,761,788,788,789,13,13,14,14
1572784708,757,793,790,789,14,15,14,15
1572784709,757,795,784,788,15,15,15,15
1572784710,754,795,787,790,15,14,14,15
1572784711,761,792,786,790,14,13,13,12
1572784712,751,797,789,792,12,14,14,14
1572784713,766,800,792,786,13,14,14,15
1572784714,756,790,792,787,13,13,12,13
1572784715,761,797,786,792,13,12,12,13
1572784716,753,792,787,790,15,13,13,12
1572784717,757,796,788,790,14,13,14,14
1572784718,752,797,786,788,15,14,15,14
1572784720,753,795,792,789,13,13,13,13
1572784721,765,800,794,790,13,13,12,13
1572784722,761,795,794,789,12,13,14,14
1572784723,751,789,786,792,14,15,14,15
1572784724,758,794,789,788,14,14,14,15
1572784725,759,795,790,789,14,14,15,14
1572784726,752,787,792,789,14,14,15,14
1572784727,757,795,792,790,13,13,12,13
1572784728,758,796,785,790,14,13,12,12
1572784729,761,795,786,789,13,13,13,14
1572784730,762,795,790,790,13,14,13,14
1572784731,766,797,788,793,15,14,13,13
1572784733,761,793,789,792,15,14,14,15
1572784734,759,793,790,790,15,14,14,13
1572784735,766,797,787,792,12,12,13,14
1572784736,763,798,789,787,13,14,12,12
1572784737,751,796,786,790,12,13,13,14
1572784738,761,793,787,790,12,13,13,14
1572784739,766,794,790,787,13,13,14,14
1572784740,757,795,785,790,13,13,15,15
1572784741,761,797,786,792,14,14,14,14
1572784742,761,789,787,792,13,14,15,14
1572784743,762,788,788,789,15,14,14,14
1572784744,764,795,790,792,14,14,13,12
1572784746,761,796,787,788,14,13,13,12
1572784747,763,795,794,790,15,13,13,12
1572784748,758,797,792,792,15,15,14,14
1572784749,759,786,788,789,14,13,13,13
1572784750,762,794,790,789,13,13,13,13
1572784751,765,801,786,789,16,15,14,14
1572784752,753,796,787,790,14,15,15,14
1572784753,753,788,789,790,15,14,14,14
1572784754,759,795,787,792,12,13,13,14
1572784755,760,793,785,790,12,13,14,14
1572784756,762,794,788,789,14,14,15,15
1572784757,764,793,788,792,14,15,15,15
1572784759,757,801,789,794,14,14,15,14
1572784760,766,795,789,787,16,13,13,12
1572784761,761,797,788,792,15,13,13,12
1572784762,752,794,788,790,15,14,14,14
1572784763,759,793,788,792,14,13,13,12
1572784764,753,794,788,789,13,13,13,13
1572784765,752,790,788,790,13,14,14,14
1572784766,762,795,788,787,13,13,12,13
1572784767,753,796,787,787,12,13,12,14
1572784768,760,793,789,789,15,14,15,14
1572784769,754,789,790,789,13,14,14,14
1572784770,761,796,786,789,15,13,15,15
1572784772,765,800,787,788,13,12,13,12
1572784773,761,792,788,789,12,14,15,15
1572784774,760,799,786,793,14,14,14,15
1572784775,766,794,786,788,14,13,13,13
1572784776,761,795,793,790,16,14,14,14
1572784777,759,793,787,790,12,13,13,13
1572784778,759,797,787,792,14,14,12,12
1572784779,763,794,789,789,13,12,13,13
1572784780,754,792,788,790,13,13,13,14
1572784781,766,790,786,790,14,14,14,15
1572784782,754,788,793,790,13,14,15,14
1572784783,756,796,790,790,13,14,13,14
1572784784,762,796,785,793,15,15,14,14
1572784786,754,797,786,790,14,13,12,14
1572784787,752,797,787,789,12,12,12,12
1572784788,756,788,789,790,14,14,12,12
1572784789,759,796,789,793,15,13,13,13
1572784790,761,788,792,792,13,12,13,13
1572784791,753,793,789,792,15,14,14,15
1572784792,762,794,792,793,13,13,12,14
1572784793,758,796,793,789,15,14,13,13
1572784794,756,788,789,789,13,12,13,14
1572784795,761,794,790,790,14,14,15,15
1572784796,768,800,786,787,14,15,14,15
1572784797,758,798,792,790,16,15,14,14
1572784799,760,795,788,789,14,14,14,14
1572784800,763,792,789,789,15,15,14,14
1572784801,762,794,787,790,13,12,12,13
1572784802,761,797,785,790,12,12,13,13
1572784803,758,790,785,789,14,12,12,13
1572784804,762,790,788,789,12,13,12,13
1572784805,763,798,789,789,13,12,13,13
1572784806,760,790,785,790,14,12,12,12
1572784807,758,797,785,792,12,12,14,15
1572784808,762,797,787,790,13,14,14,15
1572784809,766,797,789,792,15,15,15,14
1572784810,759,796,787,792,14,15,15,14
1572784812,761,799,787,788,15,14,14,13
1572784813,762,799,785,794,13,15,15,15
1572784814,753,787,792,790,15,13,14,14
1572784815,752,794,787,793,14,13,13,13
1572784816,752,789,789,790,15,14,14,14
1572784817,753,796,792,789,13,12,13,12
1572784818,763,796,790,790,14,14,13,12
1572784819,759,787,789,792,13,14,14,14
1572784820,758,789,787,793,12,13,13,14
1572784821,758,790,787,792,13,13,13,14
1572784822,766,795,787,790,14,14,14,15
1572784823,752,792,792,792,13,12,13,13
1572784825,760,795,789,790,13,14,15,15
1572784826,763,789,789,790,14,15,15,14
1572784827,760,789,787,789,14,14,14,14
1572784828,759,794,789,789,14,13,13,12
1572784829,756,795,789,790,14,12,13,12
1572784830,759,788,786,789,12,13,13,12
1572784831,756,788,786,790,14,13,13,13
1572784832,756,790,789,790,12,13,14,14
1572784833,760,796,789,792,13,13,14,15
1572784834,757,788,786,789,14,14,15,15
1572784835,761,793,787,792,14,14,15,15
1572784836,757,796,786,790,14,14,14,14
1572784838,752,794,786,790,15,14,13,12
1572784839,752,796,792,789,14,13,13,12
1572784840,759,789,792,790,14,13,13,13
1572784841,761,796,789,788,16,14,14,13
1572784842,753,789,789,789,13,12,13,13
1572784843,758,790,786,790,13,13,13,14
1572784844,760,790,792,789,13,13,14,14
1572784845,753,796,790,792,15,14,14,13
1572784846,757,796,790,788,15,14,13,13
1572784847,753,797,789,793,12,13,12,13
1572784848,757,792,790,792,12,13,13,13
1572784849,757,799,789,788,14,12,14,15
1572784851,758,795,786,790,13,14,14,15
1572784852,762,793,789,790,12,13,13,14
1572784853,766,797,786,790,14,14,14,14
1572784854,762,790,787,793,14,14,14,14
1572784855,761,787,790,789,15,14,14,13
1572784856,753,788,789,790,14,14,13,12
1572784857,752,790,790,790,15,13,13,12
1572784858,760,795,788,790,15,14,12,13
1572784859,757,793,784,792,12,13,13,13
1572784860,752,795,792,789,13,13,13,12
1572784861,760,800,789,787,14,12,13,13
1572784862,759,787,787,792,14,13,13,13
1572784864,759,794,786,792,13,14,13,14
1572784865,754,796,787,790,14,14,14,15
1572784866,757,792,786,790,15,15,14,15
1572784867,764,800,792,794,13,13,15,15
1572784868,756,797,790,790,15,14,15,14
1572784869,760,792,786,793,15,14,14,14
1572784870,760,793,790,790,15,14,15,14
1572784871,760,796,790,789,14,14,13,12
1572784872,768,793,793,789,10,13,13,13
1572784873,759,794,792,789,15,13,13,13
1572784874,761,797,789,789,13,13,13,13
1572784875,765,790,787,792,13,12,12,13
1572784877,753,797,785,792,14,13,13,13
1572784878,761,789,792,790,14,14,14,14
1572784879,758,790,789,793,15,14,14,14
1572784880,764,799,792,788,16,14,14,12
1572784881,754,796,789,790,14,13,12,12
1572784882,765,794,788,794,16,15,15,15
1572784883,752,790,789,792,13,12,12,13
1572784884,766,796,786,789,13,13,14,14
1572784885,762,797,788,790,13,13,13,14
1572784886,751,789,790,793,12,13,13,14
1572784888,769,795,788,789,13,13,13,14
1572784889,757,795,792,792,12,13,13,14
1572784890,764,793,788,792,13,14,14,14
1572784891,762,794,788,792,12,13,13,14
1572784892,764,796,794,790,13,14,14,14
1572784893,765,800,792,792,13,13,15,15
1572784894,761,795,788,792,13,14,14,14
1572784895,760,788,788,790,15,14,14,14
1572784896,762,790,789,793,13,13,14,15
1572784897,760,792,786,790,14,13,13,12
1572784898,753,796,787,789,13,13,13,14
1572784899,766,797,790,788,13,13,13,14
1572784901,762,792,789,792,13,14,14,14
1572784902,761,798,785,792,12,12,13,15
1572784903,753,789,786,790,14,14,14,15
1572784904,751,796,786,790,13,13,14,14
1572784905,765,797,785,793,14,15,15,14
1572784906,761,788,789,789,15,14,15,14
1572784907,756,796,790,790,13,14,14,15
1572784908,752,790,790,790,15,14,14,14
1572784909,762,788,787,789,12,13,13,13
1572784910,759,795,792,790,15,15,14,14
1572784911,760,800,792,790,13,13,13,14
1572784912,761,797,789,793,15,14,14,15
1572784914,753,795,789,790,15,14,13,13
1572784915,765,790,789,792,15,15,14,15
1572784916,753,789,790,793,14,12,13,13
1572784917,759,796,787,790,12,12,13,13
1572784918,757,795,792,792,14,13,12,12
1572784919,754,796,792,792,13,13,13,12
1572784920,752,797,792,792,13,13,12,13
1572784921,761,795,787,793,12,13,13,14
1572784922,766,798,787,789,12,12,12,14
1572784923,759,797,792,793,13,12,13,14
1572784924,757,788,786,790,12,13,12,13
1572784925,763,789,786,792,15,13,14,12
1572784927,758,792,792,790,15,13,13,13
1572784928,752,796,786,790,13,13,12,13
1572784929,763,793,786,790,13,13,13,13
1572784930,753,794,793,790,14,14,13,13
1572784931,753,790,789,789,13,13,13,14
1572784932,759,792,789,792,13,12,13,13
1572784933,759,789,786,790,13,13,12,13
1572784934,759,790,789,792,14,13,12,12
1572784935,762,797,788,790,15,14,15,13
1572784936,756,794,788,790,13,12,13,13
1572784937,762,795,790,789,12,12,12,13
1572784938,761,792,789,792,13,13,14,14
1572784940,754,788,788,790,13,14,14,15
1572784941,765,794,789,794,15,14,14,14
1572784942,752,790,790,792,13,13,12,13
1572784943,753,788,790,792,15,14,15,14
1572784944,758,795,786,793,15,15,14,14
1572784945,754,796,785,792,13,14,15,14
1572784946,759,797,788,790,13,13,14,14
1572784947,765,799,785,793,14,14,15,14
1572784948,760,795,789,793,14,14,15,14
1572784949,762,797,787,790,15,14,14,13
1572784950,762,789,787,792,15,14,13,13
1572784951,760,789,786,792,13,14,14,15
1572784953,762,796,786,790,14,14,13,13
1572784954,758,793,787,790,13,13,12,12
1572784955,768,796,786,790,14,13,12,12
1572784956,753,792,788,790,16,14,14,13
1572784957,760,787,788,792,14,14,12,12
1572784958,753,793,792,790,13,14,14,14
1572784959,754,790,788,790,14,13,13,12
1572784960,757,795,789,793,15,14,14,14
1572784961,759,792,789,790,13,12,12,13
1572784962,757,788,792,790,15,14,14,13
1572784963,752,790,788,790,13,12,12,13
1572784964,752,787,790,790,12,12,13,14
1572784966,757,795,787,793,15,14,14,14
1572784967,752,792,790,790,15,13,12,12
1572784968,760,793,785,790,12,13,13,13
1572784969,752,796,790,790,13,12,13,13
1572784970,757,794,785,789,14,13,12,13
1572784971,757,792,792,792,13,13,14,14
1572784972,758,796,786,793,14,14,14,15
1572784973,752,796,786,793,13,13,14,14
1572784974,752,788,792,792,13,12,13,15
1572784975,754,790,789,793,14,14,14,15
1572784976,751,795,792,793,13,13,14,15
1572784977,753,788,788,792,14,14,14,14
1572784979,760,797,784,790,12,12,13,13
1572784980,752,794,789,790,10,13,14,14
1572784981,762,797,790,790,14,14,14,14
1572784982,760,793,790,790,12,13,13,14
1572784983,754,795,789,793,15,14,14,12
1572784984,760,793,786,793,12,13,14,14
1572784985,762,796,786,793,15,14,14,14
1572784986,759,793,787,793,14,14,15,15
1572784987,757,790,786,790,13,14,14,15
1572784988,761,789,788,792,14,14,14,14
1572784989,762,789,790,790,14,14,14,14
1572784990,759,796,793,793,14,14,14,13
1572784992,762,792,787,792,14,14,15,14
1572784993,754,792,787,790,16,14,14,13
1572784994,758,790,790,793,15,14,14,13
1572784995,762,790,785,792,14,15,14,14
1572784996,756,796,792,792,15,15,15,14
1572784997,752,792,788,790,15,14,14,14
1572784998,756,794,789,792,15,14,14,13
1572784999,762,797,788,792,15,15,15,14
1572785000,763,792,790,790,14,13,14,13
1572785001,760,793,789,792,15,14,14,13
1572785002,762,792,792,793,15,14,15,15
1572785003,751,797,789,790,13,13,15,15
1572785005,762,788,787,793,15,15,15,14
1572785006,754,790,790,793,14,14,15,15
1572785007,756,792,789,792,14,13,14,12
1572785008,758,789,790,793,15,15,14,13
1572785009,756,789,790,792,14,12,12,13
1572785010,762,788,787,789,13,12,13,13
1572785011,762,797,792,794,15,15,15,14
1572785012,761,795,790,789,13,15,14,15
1572785013,753,788,788,793,15,14,14,14
1572785014,758,794,787,793,15,14,13,12
1572785015,754,789,787,794,14,14,13,12
1572785016,762,789,787,794,15,14,14,14
1572785018,762,790,788,795,14,15,14,14
1572785019,762,794,784,794,12,13,13,13
1572785020,753,793,792,795,14,14,13,12
1572785021,759,792,788,794,15,14,14,13
1572785022,754,797,790,794,14,14,13,12
1572785023,753,797,793,793,14,14,12,12
1572785024,752,788,790,795,15,14,12,13
1572785025,762,796,788,792,14,14,14,14
1572785026,752,788,790,796,14,15,15,14
1572785027,763,790,786,794,15,14,14,13
1572785028,752,790,790,795,15,14,14,14
1572785029,758,793,789,796,15,15,14,15
1572785031,761,789,786,795,15,14,14,14
1572785032,763,790,789,796,15,14,14,13
1572785033,756,788,785,795,12,13,14,14
1572785034,752,795,789,797,15,14,14,14
1572785035,759,794,789,798,15,14,14,14
1572785036,760,792,788,797,15,14,14,14
1572785037,761,792,792,796,15,14,14,14
1572785038,757,789,793,795,15,14,14,12
1572785039,763,797,790,796,14,15,14,14
1572785040,752,790,787,796,13,13,13,13
1572785041,761,790,789,796,13,13,14,14
1572785042,760,795,790,797,15,14,15,14
1572785044,761,797,792,797,13,14,14,15
1572785045,754,788,789,795,13,12,12,12
1572785046,752,793,787,796,15,14,14,14
1572785047,754,796,786,797,13,13,13,12
1572785048,751,793,788,798,13,13,13,14
1572785049,757,789,786,797,14,14,14,15
1572785050,752,794,786,797,14,14,14,14
1572785051,753,797,789,798,13,13,13,13
1572785052,762,790,788,797,15,14,14,13
1572785053,757,787,790,797,13,13,14,14
1572785054,761,793,788,797,13,12,12,13
1572785055,756,793,792,799,13,13,13,14
1572785057,754,789,789,797,14,14,13,12
1572785058,756,787,787,796,13,13,14,14
1572785059,756,790,788,796,13,13,12,13
1572785060,753,792,786,798,15,14,15,14
1572785061,758,794,788,798,12,13,13,13
1572785062,759,788,789,798,13,12,13,13
1572785063,753,788,787,797,13,14,14,14
1572785066,751,790,792,799,12,13,13,14
1572785072,753,796,783,820,13,14,14,14
1572785073,752,792,788,824,14,13,14,14
1572785074,760,789,792,825,13,14,14,14
1572785075,760,797,790,854,13,12,13,13
1572785076,763,796,789,857,13,13,13,14
1572785077,761,796,788,855,15,15,14,14
1572785078,760,788,788,854,13,12,13,13
1572785079,757,793,789,852,12,12,13,14
1572785080,756,790,789,852,12,12,13,13
1572785081,761,794,787,856,13,14,14,14
1572785083,760,798,788,853,12,13,12,13
1572785084,760,796,786,850,13,13,13,13
1572785085,756,792,790,856,13,12,13,13
1572785086,754,793,785,848,13,13,12,13
1572785087,762,790,793,849,14,13,13,12
1572785088,754,795,785,848,15,12,12,13
1572785089,761,790,786,852,15,15,15,14
1572785090,759,792,788,850,14,13,12,12
1572785091,762,790,787,848,12,12,12,13
1572785092,753,798,789,849,14,13,13,12
1572785093,760,795,789,847,14,13,13,12
1572785094,759,794,785,847,13,12,12,13
1572785096,760,796,787,846,14,14,12,12
1572785097,756,795,787,849,13,13,14,14
1572785098,757,795,787,850,14,14,13,12
1572785099,760,797,784,846,13,13,13,12
1572785100,756,794,792,849,15,14,12,12
1572785101,763,789,786,847,14,13,12,13
1572785102,758,790,786,847,13,12,13,13
1572785103,764,795,792,848,13,12,13,13
1572785104,763,792,789,850,13,12,13,14
1572785105,762,795,789,846,13,12,13,13
1572785106,761,796,787,848,16,14,13,13
1572785108,758,792,793,849,15,14,14,14
1572785109,759,789,788,846,14,13,13,12
1572785110,752,797,789,845,13,12,13,13
1572785111,758,794,792,846,13,12,13,13
1572785112,758,796,785,847,13,13,13,13
1572785113,757,790,786,846,14,13,13,12
1572785114,756,797,785,847,13,13,14,15
1572785115,762,789,789,847,13,13,14,14
1572785116,754,794,790,848,13,14,14,14
1572785117,754,790,792,847,15,13,13,13
1572785118,759,797,790,847,14,14,15,14
1572785119,760,789,785,846,16,14,14,14
1572785121,762,789,790,846,14,14,14,13
1572785122,753,794,785,846,13,13,13,13
1572785123,758,795,788,845,13,13,14,14
1572785124,754,797,786,847,13,14,14,14
1572785125,753,797,792,847,14,14,15,15
1572785126,753,797,788,846,12,13,13,14
1572785127,762,789,786,845,13,13,13,14
1572785128,758,794,787,847,14,13,14,15
1572785129,763,795,790,847,13,13,13,14
1572785130,761,794,790,844,12,12,13,13
1572785131,762,790,790,849,16,14,14,13
1572785132,762,796,788,846,13,13,12,13
1572785134,757,789,789,846,15,14,14,14
1572785135,756,790,785,845,12,12,13,13
1572785136,758,789,786,845,12,12,12,12
1572785137,753,792,789,849,12,13,13,13
1572785138,753,794,788,845,13,13,12,12
1572785139,763,797,786,847,13,13,12,13
1572785140,763,792,789,846,15,13,13,12
1572785141,763,789,788,849,14,13,12,12
1572785142,763,793,789,846,13,12,12,13
1572785143,757,795,787,846,15,14,14,13
1572785144,753,797,788,846,15,14,12,12
1572785145,753,798,790,846,16,14,14,13
1572785147,761,790,786,844,13,13,13,13
1572785148,761,788,789,850,15,13,13,12
1572785149,760,789,788,846,13,12,13,14
1572785150,753,792,787,847,15,14,13,12
1572785151,759,796,790,846,15,15,14,15
1572785152,758,795,788,849,15,13,15,15
1572785153,761,794,786,846,15,14,13,13
1572785154,758,799,792,850,16,14,13,13
1572785155,759,796,782,846,13,13,13,14
1572785156,759,792,792,846,15,15,14,14
1572785157,759,793,788,847,14,14,13,15
1572785158,762,789,788,847,13,14,14,15
1572785160,757,792,793,848,14,14,14,14
1572785161,761,795,792,846,12,13,13,13
1572785162,758,789,789,849,14,12,13,13
1572785163,763,796,787,849,14,13,13,12
1572785164,758,794,793,847,13,13,13,13
1572785165,756,793,790,847,13,13,13,13
1572785166,754,797,789,847,12,12,12,13
1572785167,757,793,790,846,13,13,12,13
1572785168,763,797,787,845,13,12,13,13
1572785169,752,790,792,846,12,13,13,13
1572785170,763,794,785,848,14,14,15,15
1572785171,753,790,787,845,13,13,13,13
1572785173,763,790,792,847,13,13,12,12
1572785174,760,794,787,847,15,14,13,14
1572785175,754,797,788,846,15,14,13,12
1572785176,761,799,788,845,15,14,14,13
1572785177,754,797,789,846,14,13,13,13
1572785178,757,792,785,845,14,14,14,14
1572785179,763,789,789,846,14,13,12,12
1572785180,757,793,792,846,15,12,12,12
1572785181,757,795,788,844,13,13,13,14
1572785182,753,797,784,845,12,12,13,13
1572785183,758,793,789,844,13,13,13,13
1572785185,752,795,788,842,14,14,14,14
1572785186,761,792,790,845,14,13,12,13
1572785187,756,793,787,843,14,14,12,12
1572785188,753,797,786,843,15,14,14,14
1572785189,759,789,790,844,16,14,14,14
1572785190,757,789,789,843,12,13,14,14
1572785191,756,789,789,842,14,14,15,15
1572785192,757,794,787,842,13,13,12,13
1572785193,761,789,790,842,12,13,12,13
1572785194,762,794,784,845,13,12,14,14
1572785195,758,792,788,844,14,14,14,14
1572785196,754,796,787,843,12,13,13,13
1572785198,753,790,785,844,13,14,14,14
1572785199,761,795,790,845,15,14,14,14
1572785200,759,797,790,841,13,12,13,13
1572785201,757,787,786,845,13,13,12,13
1572785202,754,790,789,843,13,13,14,14
1572785203,753,793,788,842,13,12,14,13
1572785204,761,795,789,843,13,13,13,14
1572785205,759,792,790,845,12,13,12,14
1572785206,758,788,787,842,13,13,13,14
1572785207,754,797,784,842,14,14,13,12
1572785208,763,789,788,845,12,13,12,12
1572785209,763,798,788,846,15,13,13,12
1572785211,762,790,787,843,12,12,13,13
1572785212,759,796,789,844,16,14,14,14
1572785213,754,794,788,843,15,13,13,12
1572785214,756,792,789,842,14,13,13,13
1572785215,762,798,789,841,15,14,14,14
1572785216,754,795,788,844,16,14,14,14
1572785217,754,789,786,841,15,14,13,12
1572785218,762,792,787,844,15,13,13,12
1572785219,753,795,789,843,13,13,13,13
1572785220,763,789,790,842,13,13,14,14
1572785221,761,792,788,845,14,13,13,12
1572785222,761,795,790,844,15,14,15,14
1572785224,756,789,787,844,15,13,15,15
1572785225,762,789,790,842,15,14,13,13
1572785226,754,789,787,843,14,15,14,13
1572785227,763,793,787,844,14,14,14,15
1572785228,762,793,790,842,13,13,12,13
1572785229,754,797,786,843,13,13,13,13
1572785230,753,792,792,841,13,14,14,14
1572785231,760,797,792,842,14,14,13,13
1572785232,762,792,786,845,15,14,15,14
1572785233,754,798,786,843,15,14,14,13
1572785234,759,798,785,844,13,13,13,13
1572785235,759,789,788,844,13,13,12,13
1572785237,758,788,787,844,14,12,13,13
1572785238,753,790,789,844,13,13,14,15
1572785239,762,796,787,843,14,14,13,13
1572785240,757,797,790,843,13,13,13,13
1572785241,761,793,790,845,15,14,14,13
1572785242,758,788,786,844,13,14,14,15
1572785243,759,796,787,845,14,14,15,14
1572785244,763,792,786,842,14,14,12,12
1572785245,762,790,786,845,16,14,14,14
1572785246,758,788,790,843,13,13,13,14
1572785247,754,789,790,842,13,12,13,13
1572785248,764,792,785,843,13,13,13,13
1572785250,753,797,787,843,13,13,12,13
1572785251,763,788,789,844,14,14,14,14
1572785252,763,797,789,846,15,14,15,15
1572785253,756,796,786,846,13,14,15,14
1572785254,756,790,787,844,13,13,14,14
1572785255,757,789,790,843,14,14,15,15
1572785256,753,797,787,842,14,14,14,14
1572785257,756,797,788,844,13,13,14,14
1572785258,753,797,792,844,12,13,13,15
1572785259,754,798,785,843,12,13,13,14
1572785260,757,789,789,845,13,14,14,14
1572785262,753,796,787,844,14,13,13,12
1572785263,758,789,788,841,14,12,13,13
1572785264,759,797,789,843,15,13,14,14
1572785265,758,798,792,844,14,15,15,14
1572785266,762,788,789,843,13,14,14,14
1572785267,758,788,789,843,14,14,14,14
1572785268,754,798,788,841,14,14,15,15
1572785269,753,797,789,844,13,14,13,14
1572785270,756,789,789,842,14,14,14,14
1572785271,756,790,790,842,13,12,13,14
1572785272,759,792,787,843,13,13,13,13
1572785273,753,794,792,842,12,13,13,14
1572785275,760,788,788,844,12,13,13,14
1572785276,754,792,788,844,15,14,13,13
1572785277,754,794,789,843,14,12,13,12
1572785278,760,788,788,845,14,14,14,14
1572785279,760,792,786,842,15,14,15,14
1572785280,752,788,788,843,12,12,12,13
1572785281,762,795,785,844,14,13,13,12
1572785282,760,789,788,846,15,14,14,13
1572785283,756,796,788,844,15,14,14,13
1572785284,758,793,788,842,14,14,14,14
1572785285,759,792,788,843,13,13,14,14
1572785286,757,790,786,842,13,12,13,13
1572785288,754,790,787,844,13,12,12,13
1572785289,760,788,786,845,13,13,12,13
1572785290,758,790,792,841,15,14,15,14
1572785291,761,789,789,843,13,12,13,12
1572785292,760,795,790,842,13,12,13,12
1572785293,753,792,792,843,13,13,13,14
1572785294,753,793,787,843,13,14,14,14
1572785295,753,797,786,845,12,13,13,13
1572785296,759,792,788,842,13,13,14,13
1572785297,753,793,789,843,12,12,13,13
1572785298,761,794,787,842,15,13,13,13
1572785299,756,797,792,842,13,12,13,13
1572785301,759,795,790,844,12,12,13,13
1572785302,762,793,785,841,14,13,13,12
1572785303,753,798,790,843,15,14,13,13
1572785304,763,790,789,843,15,14,13,12
1572785305,763,797,788,844,15,14,14,14
1572785306,761,790,784,844,14,14,15,15
1572785307,761,790,789,843,15,14,14,13
1572785308,757,794,790,843,14,14,14,14
1572785309,763,797,789,844,14,14,14,14
1572785310,757,796,790,844,13,12,12,13
1572785311,757,795,789,847,14,15,15,14
1572785312,754,797,789,841,14,12,13,12
1572785314,764,796,788,842,14,13,12,12
1572785315,754,795,790,845,12,13,13,14
1572785316,760,790,786,844,14,15,15,14
1572785317,753,794,790,843,16,14,14,14
1572785318,762,788,790,844,13,14,14,15
1572785319,762,790,790,842,13,14,14,14
1572785320,752,789,787,844,13,13,13,14
1572785321,762,796,790,842,13,12,13,13
1572785322,760,790,790,844,13,13,13,14
1572785323,761,792,786,845,14,14,15,14
1572785324,758,790,793,841,15,14,15,14
1572785326,762,788,789,843,14,14,14,14
1572785327,761,796,789,842,15,14,13,13
1572785328,762,792,792,842,15,14,15,15
1572785329,753,794,787,844,14,15,14,15
1572785330,753,794,793,843,14,14,14,14
1572785331,762,797,785,843,13,13,14,14
1572785332,752,795,787,844,13,13,14,14
1572785333,757,788,790,844,12,13,13,13
1572785334,758,796,784,844,14,12,12,13
1572785335,756,793,786,842,13,13,12,13
1572785336,756,794,792,844,16,14,15,14
1572785337,763,797,787,841,15,14,14,14
1572785339,752,789,786,845,14,13,14,15
1572785340,760,794,789,846,13,14,14,15
1572785341,762,793,787,845,14,14,14,15
1572785342,754,790,789,842,13,14,14,14
1572785343,762,794,790,842,12,13,14,14
1572785344,754,790,787,842,13,13,12,13
1572785345,761,793,786,844,13,13,13,13
1572785346,757,795,789,843,15,14,14,14
1572785347,764,793,788,844,14,13,12,12
1572785348,758,796,788,842,15,14,13,13
1572785349,762,798,788,846,14,14,14,15
1572785350,759,798,789,845,14,14,14,14
1572785352,760,790,792,843,13,13,13,14
1572785353,757,797,792,841,13,13,13,14
1572785354,758,792,788,846,15,14,14,13
1572785355,762,793,785,845,12,12,14,14
1572785356,756,788,789,844,15,14,14,13
1572785357,761,793,792,845,15,14,14,13
1572785358,753,792,790,844,14,15,15,14
1572785359,752,796,789,842,13,14,14,14
1572785360,763,789,785,846,13,12,12,13
1572785361,761,789,787,841,14,13,14,14
1572785362,760,797,792,844,12,12,13,13
1572785363,763,792,789,843,14,14,14,12
1572785365,760,792,788,843,13,14,14,15
1572785366,756,793,786,843,14,13,12,12
1572785367,759,792,789,844,14,12,13,12
1572785368,757,795,792,846,13,14,14,14
1572785369,754,795,789,846,15,14,14,13
1572785370,761,795,787,845,14,14,14,14
1572785371,754,797,790,842,13,14,12,14
1572785372,762,789,790,843,13,13,13,12
1572785373,761,789,785,843,14,14,15,14
1572785374,761,789,785,843,14,13,13,13
1572785376,761,797,790,842,14,14,14,14
1572785377,754,795,785,841,13,12,13,12
1572785378,753,795,790,845,15,14,14,14
1572785379,752,792,787,844,12,13,13,13
1572785380,758,798,788,845,15,14,14,14
1572785381,757,792,786,843,14,14,13,12
1572785382,759,796,784,845,12,12,13,14
1572785383,761,789,790,844,15,14,14,14
1572785384,761,792,789,843,13,13,13,13
1572785385,759,793,786,843,14,14,14,14
1572785386,763,790,789,844,15,14,14,14
1572785387,758,789,789,844,14,13,14,14
1572785388,754,798,790,841,15,14,14,12
1572785390,758,789,788,842,13,14,14,15
1572785391,757,794,788,842,14,14,14,13
1572785392,752,789,787,843,12,14,13,13
1572785393,760,794,784,843,13,13,12,12
1572785394,762,797,792,843,15,14,14,14
1572785395,761,794,785,844,13,13,14,14
1572785396,754,797,788,840,13,12,12,13
1572785397,760,789,786,842,13,12,13,13
